date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,sequencing_system,flowcell_type,workflow,fastq_workflow,notes
2024_01_20,TRUE,channel1,pool_417_432_7,multiome,rna,nuclei,channel1,pbmc,1-2,SI-TT-B12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22HKHKLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240119_SL-EXB_0169_B22HKHKLT3_arcfastqs/fastq_path/22HKHKLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set3
2024_01_20,TRUE,channel1,pool_417_432_8,multiome,rna,nuclei,channel1,pbmc,1-2,SI-TT-A12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22HKHKLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240119_SL-EXB_0169_B22HKHKLT3_arcfastqs/fastq_path/22HKHKLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set3
2024_02_23,TRUE,channel1,pool_401_416_1,multiome,rna,nuclei,channel1,pbmc,1-4,SI-TT-A12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JH3JLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240222_SL-EXF_0040_A22JH3JLT3_arcfastqs/fastq_path/22JH3JLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set4-5
2024_02_23,TRUE,channel1,pool_401_416_3,multiome,rna,nuclei,channel1,pbmc,1-4,SI-TT-C12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JH3JLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240222_SL-EXF_0040_A22JH3JLT3_arcfastqs/fastq_path/22JH3JLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set4-5
2024_02_23,TRUE,channel1,pool_401_416_4,multiome,rna,nuclei,channel1,pbmc,1-4,SI-TT-D12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JH3JLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240222_SL-EXF_0040_A22JH3JLT3_arcfastqs/fastq_path/22JH3JLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set4-5
2024_02_23,TRUE,channel1,pool_401_416_6,multiome,rna,nuclei,channel1,pbmc,1-4,SI-TT-F12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JH3JLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240222_SL-EXF_0040_A22JH3JLT3_arcfastqs/fastq_path/22JH3JLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set4-5
2024_02_23,TRUE,channel1,pool_401_416_7,multiome,rna,nuclei,channel1,pbmc,1-4,SI-TT-G12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JH3JLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240222_SL-EXF_0040_A22JH3JLT3_arcfastqs/fastq_path/22JH3JLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set4-5
2024_02_23,TRUE,channel1,pool_401_416_8,multiome,rna,nuclei,channel1,pbmc,1-4,SI-TT-H12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JH3JLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240222_SL-EXF_0040_A22JH3JLT3_arcfastqs/fastq_path/22JH3JLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set4-5
2024_04_05,TRUE,channel1,pool_561_576_5,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JNCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240404_SL-EXA_0208_B22JNCYLT3_arcfastqs/fastq_path/22JNCYLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 8-10
2024_04_05,TRUE,channel1,pool_561_576_6,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22JNCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240404_SL-EXA_0208_B22JNCYLT3_arcfastqs/fastq_path/22JNCYLT3,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 8-10
2024_04_19,TRUE,channel1,pool_401_416_1,multiome,atac,nuclei,channel1,pbmc,5-6,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_401_416_1_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_401_416_3,multiome,atac,nuclei,channel1,pbmc,5-6,SI-NA-C1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_401_416_3_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_401_416_4,multiome,atac,nuclei,channel1,pbmc,1-4,SI-NA-D1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_401_416_4_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_401_416_6,multiome,atac,nuclei,channel1,pbmc,1-4,SI-NA-F1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_401_416_6_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_401_416_7,multiome,atac,nuclei,channel1,pbmc,1-4,SI-NA-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_401_416_7_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_401_416_8,multiome,atac,nuclei,channel1,pbmc,1-4,SI-NA-H1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_401_416_8_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_417_432_7,multiome,atac,nuclei,channel1,pbmc,5-6,SI-NA-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_417_432_7_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_417_432_8,multiome,atac,nuclei,channel1,pbmc,5-6,SI-NA-H1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_417_432_8_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_497_512_5,multiome,atac,nuclei,channel1,pbmc,5-6,SI-NA-E6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_497_512_5_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
2024_04_19,TRUE,channel1,pool_497_512_6,multiome,atac,nuclei,channel1,pbmc,1-4,SI-NA-F6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,22K5HJLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/240419_SL-EXD_0263_A22K5HJLT3_arcfastqs/fastq_path/22K5HJLT3/pool_497_512_6_atac,,,,,,,,,TRUE,batch4,NovaSeqX,10B,,bcl_convert,batch4 set 11-13
